Shutter_Speed,Max_Pixel_Luminance,ZIP_File,Light_Source_Pattern,Reference_Pattern,Luminance at 0.062,Luminance at 0.059,Luminance at 0.056,Luminance at 0.052,Luminance at 0.043,Luminance at 0.097,Luminance at 0.063,Luminance at 0.001,Luminance at 0.2,Luminance at 0.1,Luminance at 2.0,Luminance at 0.37,Luminance at 0.626,Luminance at 0.7,Luminance at 0.149,Luminance at 0.129,Luminance at 0.106,Luminance at 0.095,Luminance at 0.376,Luminance at 0.433,Luminance at 0.529,Luminance at 0.515,Adjusted_Alpha,Luminance at 0.504
0.000625,0.0515623529411764,okayu_lower.zip,light_lower.zip,orange_lower.zip,1.9792131067180887,1.962192554977917,1.944286636837281,1.91886449852025,1.8537055234830564,2.1329183557223392,1.984704467933848,0.6194075232696056,2.381695832482525,2.143384461506497,3.1741741997986215,2.5933489724809813,2.7743240228400925,2.8127813840650284,2.2804598850275712,2.2309051768830175,2.163408016304097,2.125759916473369,2.598884524483538,2.647458421736384,2.7163766053414315,2.707145396590118,0.04158828660538773,2.6997145835756227
0.0005,0.0456745098039215,okayu_lower.zip,light_lower.zip,orange_lower.zip,1.9792131067180887,1.962192554977917,1.944286636837281,1.91886449852025,1.8537055234830564,2.1329183557223392,1.984704467933848,0.6194075232696056,2.381695832482525,2.143384461506497,3.1741741997986215,2.5933489724809813,2.7743240228400925,2.8127813840650284,2.2804598850275712,2.2309051768830175,2.163408016304097,2.125759916473369,2.598884524483538,2.647458421736384,2.7163766053414315,2.707145396590118,0.04158828660538773,2.6997145835756227
0.0004,0.0333592156862745,okayu_lower.zip,light_lower.zip,orange_lower.zip,1.9792131067180887,1.962192554977917,1.944286636837281,1.91886449852025,1.8537055234830564,2.1329183557223392,1.984704467933848,0.6194075232696056,2.381695832482525,2.143384461506497,3.1741741997986215,2.5933489724809813,2.7743240228400925,2.8127813840650284,2.2804598850275712,2.2309051768830175,2.163408016304097,2.125759916473369,2.598884524483538,2.647458421736384,2.7163766053414315,2.707145396590118,0.04158828660538773,2.6997145835756227
0.0003125,0.0288713725490196,okayu_lower.zip,light_lower.zip,orange_lower.zip,1.9792131067180887,1.962192554977917,1.944286636837281,1.91886449852025,1.8537055234830564,2.1329183557223392,1.984704467933848,0.6194075232696056,2.381695832482525,2.143384461506497,3.1741741997986215,2.5933489724809813,2.7743240228400925,2.8127813840650284,2.2804598850275712,2.2309051768830175,2.163408016304097,2.125759916473369,2.598884524483538,2.647458421736384,2.7163766053414315,2.707145396590118,0.04158828660538773,2.6997145835756227
0.00025,0.0221450980392156,okayu_lower.zip,light_lower.zip,orange_lower.zip,1.9792131067180887,1.962192554977917,1.944286636837281,1.91886449852025,1.8537055234830564,2.1329183557223392,1.984704467933848,0.6194075232696056,2.381695832482525,2.143384461506497,3.1741741997986215,2.5933489724809813,2.7743240228400925,2.8127813840650284,2.2804598850275712,2.2309051768830175,2.163408016304097,2.125759916473369,2.598884524483538,2.647458421736384,2.7163766053414315,2.707145396590118,0.04158828660538773,2.6997145835756227
0.0002,0.0185270588235294,okayu_lower.zip,light_lower.zip,orange_lower.zip,1.9792131067180887,1.962192554977917,1.944286636837281,1.91886449852025,1.8537055234830564,2.1329183557223392,1.984704467933848,0.6194075232696056,2.381695832482525,2.143384461506497,3.1741741997986215,2.5933489724809813,2.7743240228400925,2.8127813840650284,2.2804598850275712,2.2309051768830175,2.163408016304097,2.125759916473369,2.598884524483538,2.647458421736384,2.7163766053414315,2.707145396590118,0.04158828660538773,2.6997145835756227
0.00015625,0.0260713725490196,okayu_lower.zip,light_lower.zip,orange_lower.zip,1.9792131067180887,1.962192554977917,1.944286636837281,1.91886449852025,1.8537055234830564,2.1329183557223392,1.984704467933848,0.6194075232696056,2.381695832482525,2.143384461506497,3.1741741997986215,2.5933489724809813,2.7743240228400925,2.8127813840650284,2.2804598850275712,2.2309051768830175,2.163408016304097,2.125759916473369,2.598884524483538,2.647458421736384,2.7163766053414315,2.707145396590118,0.04158828660538773,2.6997145835756227
0.000125,0.0221654901960784,okayu_lower.zip,light_lower.zip,orange_lower.zip,1.9792131067180887,1.962192554977917,1.944286636837281,1.91886449852025,1.8537055234830564,2.1329183557223392,1.984704467933848,0.6194075232696056,2.381695832482525,2.143384461506497,3.1741741997986215,2.5933489724809813,2.7743240228400925,2.8127813840650284,2.2804598850275712,2.2309051768830175,2.163408016304097,2.125759916473369,2.598884524483538,2.647458421736384,2.7163766053414315,2.707145396590118,0.04158828660538773,2.6997145835756227
0.000625,0.6064996078431372,orange_higher.zip,light_lower.zip,orange_lower.zip,,,,,,,,,,,,,,,,,,,,,,,1.437883347421902,
0.0005,0.5665427450980393,orange_higher.zip,light_lower.zip,orange_lower.zip,,,,,,,,,,,,,,,,,,,,,,,1.437883347421902,
0.0004,0.4854549019607843,orange_higher.zip,light_lower.zip,orange_lower.zip,,,,,,,,,,,,,,,,,,,,,,,1.437883347421902,
0.0003125,0.4513749019607843,orange_higher.zip,light_lower.zip,orange_lower.zip,,,,,,,,,,,,,,,,,,,,,,,1.437883347421902,
0.00025,0.3871011764705882,orange_higher.zip,light_lower.zip,orange_lower.zip,,,,,,,,,,,,,,,,,,,,,,,1.437883347421902,
0.0002,0.3328501960784313,orange_higher.zip,light_lower.zip,orange_lower.zip,,,,,,,,,,,,,,,,,,,,,,,1.437883347421902,
0.00015625,0.2933090196078431,orange_higher.zip,light_lower.zip,orange_lower.zip,,,,,,,,,,,,,,,,,,,,,,,1.437883347421902,
0.000125,0.2958854901960784,orange_higher.zip,light_lower.zip,orange_lower.zip,,,,,,,,,,,,,,,,,,,,,,,1.437883347421902,
0.0333333333333333,0.8411599999999999,orange_lower.zip,light_lower.zip,orange_lower.zip,,,,,,,,,,,,,,,,,,,,,,,0.048953348359742896,
0.025,0.7490086274509803,orange_lower.zip,light_lower.zip,orange_lower.zip,,,,,,,,,,,,,,,,,,,,,,,0.048953348359742896,
0.02,0.6638509803921568,orange_lower.zip,light_lower.zip,orange_lower.zip,,,,,,,,,,,,,,,,,,,,,,,0.048953348359742896,
0.0166666666666666,0.5907301960784312,orange_lower.zip,light_lower.zip,orange_lower.zip,,,,,,,,,,,,,,,,,,,,,,,0.048953348359742896,
0.0125,0.5274188235294117,orange_lower.zip,light_lower.zip,orange_lower.zip,,,,,,,,,,,,,,,,,,,,,,,0.048953348359742896,
0.01,0.4593631372549019,orange_lower.zip,light_lower.zip,orange_lower.zip,,,,,,,,,,,,,,,,,,,,,,,0.048953348359742896,
0.008,0.3972,orange_lower.zip,light_lower.zip,orange_lower.zip,,,,,,,,,,,,,,,,,,,,,,,0.048953348359742896,
0.00625,0.3350211764705882,orange_lower.zip,light_lower.zip,orange_lower.zip,,,,,,,,,,,,,,,,,,,,,,,0.048953348359742896,
0.005,0.2958101960784314,orange_lower.zip,light_lower.zip,orange_lower.zip,,,,,,,,,,,,,,,,,,,,,,,0.048953348359742896,
0.004,0.2602329411764706,orange_lower.zip,light_lower.zip,orange_lower.zip,,,,,,,,,,,,,,,,,,,,,,,0.048953348359742896,
0.003125,0.2212956862745098,orange_lower.zip,light_lower.zip,orange_lower.zip,,,,,,,,,,,,,,,,,,,,,,,0.048953348359742896,
0.0025,0.193278431372549,orange_lower.zip,light_lower.zip,orange_lower.zip,,,,,,,,,,,,,,,,,,,,,,,0.048953348359742896,
0.002,0.1644274509803921,orange_lower.zip,light_lower.zip,orange_lower.zip,,,,,,,,,,,,,,,,,,,,,,,0.048953348359742896,
0.0015625,0.1358549019607843,orange_lower.zip,light_lower.zip,orange_lower.zip,,,,,,,,,,,,,,,,,,,,,,,0.048953348359742896,
0.00125,0.0252533333333333,orange_lower.zip,light_lower.zip,orange_lower.zip,,,,,,,,,,,,,,,,,,,,,,,0.048953348359742896,
0.001,0.0916164705882352,orange_lower.zip,light_lower.zip,orange_lower.zip,,,,,,,,,,,,,,,,,,,,,,,0.048953348359742896,
0.0008,0.0275074509803921,orange_lower.zip,light_lower.zip,orange_lower.zip,,,,,,,,,,,,,,,,,,,,,,,0.048953348359742896,
0.000625,0.0568729411764705,orange_lower.zip,light_lower.zip,orange_lower.zip,,,,,,,,,,,,,,,,,,,,,,,0.048953348359742896,
0.0005,0.0456588235294117,orange_lower.zip,light_lower.zip,orange_lower.zip,,,,,,,,,,,,,,,,,,,,,,,0.048953348359742896,
0.0005,0.0283411764705882,orange_lower.zip,light_lower.zip,orange_lower.zip,,,,,,,,,,,,,,,,,,,,,,,0.048953348359742896,
0.0004,0.0352831372549019,orange_lower.zip,light_lower.zip,orange_lower.zip,,,,,,,,,,,,,,,,,,,,,,,0.048953348359742896,
0.0003125,0.0314290196078431,orange_lower.zip,light_lower.zip,orange_lower.zip,,,,,,,,,,,,,,,,,,,,,,,0.048953348359742896,
0.00025,0.0327976470588235,orange_lower.zip,light_lower.zip,orange_lower.zip,,,,,,,,,,,,,,,,,,,,,,,0.048953348359742896,
0.0002,0.0247027450980392,orange_lower.zip,light_lower.zip,orange_lower.zip,,,,,,,,,,,,,,,,,,,,,,,0.048953348359742896,
0.00015625,0.0286243137254901,orange_lower.zip,light_lower.zip,orange_lower.zip,,,,,,,,,,,,,,,,,,,,,,,0.048953348359742896,
0.000125,0.0490031372549019,orange_lower.zip,light_lower.zip,orange_lower.zip,,,,,,,,,,,,,,,,,,,,,,,0.048953348359742896,
0.003125,0.8126376470588235,sriracha _higher.zip,light_lower.zip,orange_lower.zip,,,,,,,,,,,,,,,,,,,,,,,0.4579225568118186,
0.0025,0.7038086274509803,sriracha _higher.zip,light_lower.zip,orange_lower.zip,,,,,,,,,,,,,,,,,,,,,,,0.4579225568118186,
0.002,0.637158431372549,sriracha _higher.zip,light_lower.zip,orange_lower.zip,,,,,,,,,,,,,,,,,,,,,,,0.4579225568118186,
0.0015625,0.5584596078431372,sriracha _higher.zip,light_lower.zip,orange_lower.zip,,,,,,,,,,,,,,,,,,,,,,,0.4579225568118186,
0.00125,0.5036266666666667,sriracha _higher.zip,light_lower.zip,orange_lower.zip,,,,,,,,,,,,,,,,,,,,,,,0.4579225568118186,
0.001,0.445076862745098,sriracha _higher.zip,light_lower.zip,orange_lower.zip,,,,,,,,,,,,,,,,,,,,,,,0.4579225568118186,
0.0008,0.3778627450980392,sriracha _higher.zip,light_lower.zip,orange_lower.zip,,,,,,,,,,,,,,,,,,,,,,,0.4579225568118186,
0.000625,0.3306211764705882,sriracha _higher.zip,light_lower.zip,orange_lower.zip,,,,,,,,,,,,,,,,,,,,,,,0.4579225568118186,
0.0005,0.2881560784313726,sriracha _higher.zip,light_lower.zip,orange_lower.zip,,,,,,,,,,,,,,,,,,,,,,,0.4579225568118186,
0.0004,0.2613388235294118,sriracha _higher.zip,light_lower.zip,orange_lower.zip,,,,,,,,,,,,,,,,,,,,,,,0.4579225568118186,
0.0003125,0.2366517647058823,sriracha _higher.zip,light_lower.zip,orange_lower.zip,,,,,,,,,,,,,,,,,,,,,,,0.4579225568118186,
0.00025,0.2030407843137255,sriracha _higher.zip,light_lower.zip,orange_lower.zip,,,,,,,,,,,,,,,,,,,,,,,0.4579225568118186,
0.0002,0.1588133333333333,sriracha _higher.zip,light_lower.zip,orange_lower.zip,,,,,,,,,,,,,,,,,,,,,,,0.4579225568118186,
0.00015625,0.1562650980392157,sriracha _higher.zip,light_lower.zip,orange_lower.zip,,,,,,,,,,,,,,,,,,,,,,,0.4579225568118186,
0.000125,0.1285670588235294,sriracha _higher.zip,light_lower.zip,orange_lower.zip,,,,,,,,,,,,,,,,,,,,,,,0.4579225568118186,
